TEXT,GENERAL TAG,SPECIFIC TAG,CATEGORIES,PHRASES
"@TomekMaciejczuk @R_A_Ziemkiewicz Zapierdalać  usunąć jak Kmicic kolubrynę, gęgacze trzeba było na kc",0,0,,
@MaciejIwanowski Oczywiście i to całkiem realną przy poprawie gry.,0,0,,
"@BrataPanPozdrow A w domyśle: możecie mi wszyscy skoczyć. Ale jak to mówią Pan Bóg nierychliwy, ale sprawiedliwy😁😁",0,0,,
"@sebwarzecha Bo kiedyś na Euro wchodziły 4 drużyny, teraz 24 :P",0,0,,
"@hubert_cieslak No kurde,! Jestem pod wielkim wrażeniem przenikliwości ,trafnosci ocen. Umysł ze wszech miar wysoce analityczny.",0,0,,
"@iloovemyshawnie zatrzymać się, upewnić i dopiero ruszyć",0,0,,
@StZerko @maciej_szymczak ale może czyta w internecie :-),0,0,,
@St_Janecki No cóż agniesz ileś tam oblała krótki test na inteligencję😁😁😁😁,0,0,,
@eclipseofmysoul Jeszcze Ci trochę zostało do wystalkowania 😂,0,0,,
@Monika_Lind Kurwa! Co to jest? Bo nie kumam?😂😂😂😂😂😂😂😂,0,0,,
@Magdalena9Wlo @TomekZiel Wspaniały. Ale takiego Więckiewicza się można było spodziewać. Takiego Frycza - bynajmniej! Tu leży jego przewaga.,0,0,,
"@xcyz15 Też dzisiaj nie zdałam, w sumie to pierwszy raz, ale jestem na siebie cholernie zła 😩",0,0,,
@GrzybUkasz @MorawieckiM Morawieckiego łżesz jak bura suka,1,2,atk,łżesz jak suka
@JustaBlaszczyk a to racja jak ma tu męża to ją to dyskwalifikuje,0,0,,
"@prezydentpl @AndrzejDuda Wszystkie te firmy urosły za rządów PO, także sobie odwiedzaj",0,0,,
@ZetWuuEee @DamianDukat Jeśli nie będzie uciszania innych sektorów to ok.,0,0,,
"W wydziale komunikacji  gro to auta rocznik przedział 2000 - 2008, i nowe  traktory po 400 tyś",0,0,,
Tytuł dla najgłubszego tt w dniu dzisiejszym przyznaję\n\nhttps://t.co/zjUgmrfvdv,0,0,,
@kojoteqTS @Andrzej_Florek @rosqoy przecież nie chodzi tylko o murawe,0,0,,
"@Duke_Nukem_PL @CTomczyk @PatrykJaki Na pewno nie w getbacku, skokach i u Czartoryskich w Lichtensteinie",0,0,,
@OMPkrakow @Jagienka1992 @wieslawowic Jeszcze rozdział: Co się stało orłu w koronę.,0,0,,
@TenDiabel W złą stronę idziesz 500+ plus wyeliminował biedę,0,0,,
@LaczyNasPilka @MotorLublin @LegiaWarszawa No to Wasz duży błąd 😛,0,0,,
@mzietara7 Pare osób które nie interesuje się koszem nabazgrało coś na prześcieradle.Prawdziwy kibic tak nie myśli :),0,0,,
"@RafalStary Ale Wisła niema pomysłu bez kiko, jesteśmy na niego skazani i powinniśmy mu pomóc w tym by mu wyszło",0,0,,
@lis_tomasz Tomek ty i analizy? Ty i wnioski? Chłopie nie wiem co ty bierzesz ale zmnieksz dawkę o połowę...,1,2,szy,
RT @Hautamekii: @lis_tomasz Tomek ty i analizy? Ty i wnioski? Chłopie nie wiem co ty bierzesz ale zmnieksz dawkę o połowę...,1,2,szy,
"@R_A_Ziemkiewicz Tak jak Kliszko, ulica i zagranica",0,0,,
"Chcę już wrócić do domu, wsiąść w swoje auto i sobie pojechać w pizdu",0,0,,
@PL1918 @tvp_info @AndrzejDuda A gdzie i kiedy zaczyna się ten marsz na który Prezydent zaprosił całą Polskę?,0,0,,
@TDanisz nie wiem o co Ci chodzi przecież nic takiego nie napisałem.Ale przed chwilą zostaliśmy zgwałceni więc rozumiem emocje,0,0,,
@sierpowy7 Nie wiem. W Pucharze w tygodniu grał.,0,0,,
"Paulinho oficjalnie z powrotem w Chinach. Jeśli Barcelona rzeczywiście zarobiła 50 milionów, to jest to majstersztyk.",0,0,,
@luuvmyzaynxx Ej wszystko jest ok! Zdanie prawka nie jest wcale takie łatwe! Który raz?,0,0,,
Czarne ciuchy wykonawcy Małe Miasta\nhttps://t.co/AC2J1YhcXd,0,0,,
"@janPiotrowski10 @ogorkowazryzem Powinna powstać flaga \"" \""T\""owarzystwo \""S\""harks",0,0,,
"@huralinho @MarekWasiluk W 2008 roku zapewne, w Jadze w Ekstraklasie.",0,0,,
@TDanisz jak ktoś przychodzi do klubu w wieku 13 lat to nie jest wychowankiem ? Aha w takim razie koniec tematu.Nie ma o czym dyskutować.,0,0,,
@WislaKrakowSA to ten co nie chciał żeby hymn w jego wykonaniu puszczano przy R22 ? Super ambasador,0,0,,
@DoRzeczy_pl @Andruszkiewicz1 @JPorwich A złodziej Andruszkiewicz już kasę zwrócił?,0,0,,
"@Arbuziasty Nie nob dziekuję, chuj mu w dupę gruby",0,0,"atk, wul",chuj mu w dupę
@TDanisz a Wiśle zarzucano że olewa szkolenie a nie tylko że mało z nich korzysta,0,0,,
"@StarlightMaddie jejciu, ale masz ładny głos *-*",0,0,,
"RT @xBluebabex: @StarlightMaddie jejciu, ale masz ładny głos *-*",0,0,,
Jestem taki zjebany że nie dam radę pić,0,0,,
@GrosickiKamil @LaczyNasPilka @StadionWroclaw A co już całą kase przegrałeś w kasynie ?,0,0,,
@SheeranFansPL Kiedy siedzisz na matmie i trzeba rozwiązać zadanie a delta wyszła ujemna,0,0,,
"@szczursonJ Też zauważyłem to. Mam kartę służbową, której raczej nie używam i porównanie z moim Playem. Duża różnica w zasiegu.",0,0,,
@tvp_info @JoannaLichocka @JacekCzabanski Czyli okradł budżet państwa i zasilił KK,0,0,,
@DominikForys @AndrzejZarycki ja wole Małeckiego niż nikogo dlatego nie wybrzydzam.To nie te czasy.,0,0,,
"@milkyxchocolate Zestaw 1, każdemu życzę powodzenia! 🍀",0,0,,
Ale tu to chyba Linetty odpuścił chłopa i Pazdan sam z dwoma został.,0,0,,
Osłabłam dzisiaj Ola mówiła ze miałam takie sine usta i zlały mnie poty a mi było bardzo duszno,0,0,,
"@sjastrzebowski I tak wiem, że ty wiesz że to wypisujesz to debilizm, a w wyborach oddajesz głos na nowoczesną",0,0,,
"TSUE wyraźnie chciał zrobić prezent opozycji przed samymi wyborami. Ale czy to faktycznie jest dla niej prezent? Przypuszczam, że wątpię.",0,0,,
RT @St_Janecki: TSUE wyraźnie chciał zrobić prezent opozycji przed samymi wyborami. Ale czy to faktycznie jest dla niej prezent? Przypuszcz…,0,0,,
@SzafaTV @EmilKot @RobertBlaszczak @EkstraStats Z meczów Jagiellonii wszystkie są na naszej stronie,0,0,,
Kasjerki z marketów pytają polityków PO: Dlaczego chcecie nam układać życie rodzinne w niedzielę? #woronicza17,0,0,,
RT @mediakomentator: Kasjerki z marketów pytają polityków PO: Dlaczego chcecie nam układać życie rodzinne w niedzielę? #woronicza17,0,0,,
"@M_Monski @Jagiellonia1920 Nie no, bez żartów. Skąd ja i @EKaminski84 mamy o takich rzeczach wiedzieć 😜",0,0,,
@matysiakd z czym przekombinowała ? Jak nie ma kasy to za co mieli go niby kupić ?,0,0,,
@_kowalskimarian @Ruch11listopada @TygodnikWPROST Powinieneś się cieszyć. Przynajmniej darmowej paszy Ci nie braknie na stare lata.,1,1,szy,
@tterlikowski Glowa do góry superbohater jest w drodze @R_A_Ziemkiewicz,0,0,,
"Najfajniejsze w nowej książce Zafóna jest to, że ma 885 stron i jeszcze 884 przede mną 😍 Czytaliście już?",0,0,,
@West_USA @DawidWildstein 10 dziadków na Herod babcię @pawłowicz,0,0,,
#Wypozyczeni Stal Stalowa Wola - Widzew Łódź 3:0.\nMarcin Pigiel grał przez 73 minuty.,0,0,,
DYNASTIA WRÓCIŁA JESTEM W MIŁOŚCI,0,0,,
"@K_Stanowski \""A nie mówiłem?\"" 😂 No mówiłeś, ale o lidze szkockiej 😂",0,0,,
"@heartwantshazz o jezu, masz tyle osób na roku? no to może o te 30 za mało XD",0,0,,
@KamilaKotulska @MiBiBialonski może chodzi o to że w ogóle nie powinna startować w RG hehe :),0,0,,
@lis_tomasz Pan w kwestii rozdawnictwo pieniędzy podatników raczej nie powinien się wypowiadać.,0,0,,
RT @BPrymula: @lis_tomasz Pan w kwestii rozdawnictwo pieniędzy podatników raczej nie powinien się wypowiadać.,0,0,,
"Kurwa coś mi znowu miga, ktoś mnie stalkuje",0,0,,
Euro Polska przyjmie z chęcią!!\nKażde ilości ❗\nNajlepiej w postaci reparacji od Niemiec ❗\n\n#BezRetuszu,0,0,,
RT @kamil2888: Euro Polska przyjmie z chęcią!!\nKażde ilości ❗\nNajlepiej w postaci reparacji od Niemiec ❗\n\n#BezRetuszu,0,0,,
@WojtekFraczek1 @piter88L Kibice wbiegli na boisko i odpalili race.Dlatego to tyle trwało :),0,0,,
@domidlugosz Czy na potrzeby reportażu wcieleniowego pomalujesz sobie nią twarz? Dziennikarstwo wymaga poświęceń!,0,0,,
@PenelopaCwierci Rawie jak od trolla z San escobar,0,0,,
"Oglądaliśmy z H wpadki z telewizji i doszliśmy do wniosku, że zawód dziennikarza jest w sumie bardzo niebezpieczny XD",0,0,,
@MichalewskiG no to już problem firm bukmacherskich że robią takie idiotyczne zakłady,0,0,,
@MSWiA_GOV_PL @jbrudzinski @szefernaker @PolskaPolicja A będzie komu na tym posterunku pracować?,0,0,,
@JakubRzezniczak @P_Pajor @LechPoznan Gdyby Legia tak zrobiła to by była inna gadka.,0,0,,
"Dzisiaj spanie nago, termoregulacja jak Jakson przecież całe życie",0,0,,
@daria_utf Całkiem inaczej mecz się ogląda ( sytuacje meczowa)  jak nie ma weryfikacji Var,0,0,,
Każdy wie czego się nie mówi ale mamy mędy @sjastrzebowski @vega,0,0,,
@angelliczkaa Ale tak mi się potwornie nie chce.....,0,0,,
@K_Stanowski @JOlkiewicz Jakby ich zapytać co to spalony to pewnie myśleliby że to jakaś nowa płyta Dawida Kwiatkowskiego,0,0,,
"cynamon i korzenne przyprawy używa się przez cały rok a nie tylko przy jesiennym czy zimowym klimacie, sezonowcy...",0,0,,
"RT @mightbeluna: cynamon i korzenne przyprawy używa się przez cały rok a nie tylko przy jesiennym czy zimowym klimacie, sezonowcy...",0,0,,
@KOW_z_KOD Stara gwardia. Jakie miłe twarze😁😁,0,0,,
@JaKuba87 Jak liczysz towarzyskie to policz też treningi.,0,0,,
Czy podobało Wam się dzisiejsze wystąpienie szefa MSZ Jacka Czaputowicza ?,0,0,,
RT @pawlik06: Czy podobało Wam się dzisiejsze wystąpienie szefa MSZ Jacka Czaputowicza ?,0,0,,
@LegiaFanBlog @Kubaa1916 poza tym Southampton z takim samym współczynnikiem jest rozstawiony w 4 rundzie :),0,0,,
@h_demboveac Zapytać Belgów czy pamiętają? 😁,0,0,,
"@typicalpolish @niegrzeczny_zen @SlawekLech @BeliarhsaDiablo @Michal1969Bardo Oj tak, Misiek to Misiek :) to przez ten mały rozumek ;)",0,0,,
@vukopfc jak Podbeskidzie spadnie to z tego powodu że jest słabe,0,0,,
@WojciechMucha nic już nie będzie takie samo.,0,0,,
"@sport_tvppl O 20:15 zaczynacie transmisję meczu, który zaczyna się 19:40?",0,0,,
RT @zaynmalik: Diz pra mim 🎶,0,0,,
@JustaBlaszczyk a jak mają przyjąć skoro nawet zmiane barw klubu traktują jak coś normalnego,0,0,,
"@ZuchZawadiaka @MCH_1906 @wlodar85 Jak wygrywaliście to była gadka, że zdobywacie 1,5 pkt.",0,0,,
@Benjamin_Ole @AnnaSkiepko No właśnie sprzątam przecież 😎,0,0,,
"@TDanisz @ruchchorzow1920 wasi kibice zrobili za to akcje \""nie jeździjmy na wyjazdy\"" :)",0,0,,
"@mgdgdr @kmita_maciej Na szczęście wy nie musicie zbierać kasy, bo jak patrze na wasz młyn to byście nawet na bułkę nie uzbierali 😂",0,0,,
@kp_ldz @PanWilk Coś mi to przypomina 🙊🙊🙊,0,0,,
@dominikacosic Wychodzę z pracy i jestem 😎,0,0,,
@NiemiecRyszard Coś Pan sugeruje ? :),0,0,,
@tribune_ @jasonismyslut No bo seks to tylko w łóżku i w nocy no nie,0,0,,
"@PiotrWolosik Nie zabijaj \""kuriera\"" za przekazywanie informacji 😉",0,0,,
@przemszar @Rafal02057517 @wislaportal Chodziło o to że wyliczenia ile zarobili na transferach nie ma znaczenia w tym przypadku.,0,0,,
@Bogo136 znam ten ból :( kiedyś musimy se zagrać jakiegoś meczyka :),0,0,,
"@MichalWiduch @MacKarczynski @TDanisz to tak jak w ekstraklasie, niby Lech a jednak Amica",0,0,,
Jeszcze kilka letnich dni i znowu sen,0,0,,
@cwiakala @bigiTSW ale co to za dziennikarz skoro pisze że Kuba nie identyfikuje się z żadnym klubem,0,0,,
"@zmijkats w tabeli za cały 2015 rok jesteśmy prawie na dnie.Ale nie, nic się nie dzieje.Mamy przecież krótką ławke.Inne zespoły mają dłuższą",0,0,,
"@TygodnikWPROST @SzymonKrawiec Rozumiem, że wyprzedził ich Rydzyk.",0,0,,
@WojciechMucha Dlaczego one nie śpio? 🤔,0,0,,
@gr_ces Miał mieć w razie czego klauzule powrotu po rundzie.,0,0,,
"W rozgrywkach FIFA przy równej liczbie punktów ważniejsza jest różnica bramek, a nie mecz bezpośredni, więc każdy gol ma znaczenie.",0,0,,
@Piettraas Następny zespół z tabeli Makroregionu wchodzi do CLJ.,0,0,,
@Kasiek_KK no to wybaczam w takim razie :),0,0,,
@JustaBlaszczyk a jak dostanie miesiąc wolnego ? :D,0,0,,
@Adrian84916480 @Piotr2018 @Minela_20 @tvp_info @TheCejrowski Chłopcze pogadamy jak przestaniesz na kupkę mówić papu.,1,1,szy,
Lektor na tvp2:  the gut doktor,0,0,,
@_nazimno Pani Dominisia potrafi człowieka czasem osłabić tak że ręce opadają. No już taka jest.😁😁😁😁,0,0,,
@Kasiek_KK @wiselka1981 Jesteś już blisko 60 to się wkrótce przekonasz 😂,0,0,,
"@kp_ldz Trudno określić, bo z drugiej strony spadki działają tak samo. Rocznik starszy może udupić młodszy.",0,0,,
"Muszę zapisać w testamencie, nigdy, ale to nigdy  pomników",0,0,,
"@69Dominika69 Tak, w telefonie ale nie na apce tylko przez przeglądarkę",0,0,,
@ruciu007 @MarcinhoSE7EN @RafaSzlaga a Pogoń tylko dzięki nam gra dalej w ekstraklasie,0,0,,
@lis_tomasz Lisienko co ty masz za wzorce patriotów. To jawny zdrajca Polski odpowie za to.,0,0,,
RT @TAXI197: @lis_tomasz Lisienko co ty masz za wzorce patriotów. To jawny zdrajca Polski odpowie za to.,0,0,,
Warto było palić w piecu śmieciami i jeździć kopcącym dieslem dla dwudziestostopniowej temperatury w listopadzie.,0,0,,
RT @SonislawKrokiet: Warto było palić w piecu śmieciami i jeździć kopcącym dieslem dla dwudziestostopniowej temperatury w listopadzie.,0,0,,
"@Turles44 @DanielSleboda Rozumiem że on jest aktualnie nikim, że muszą mu podawać byłą fuchę z której go wywalili. Ale prymityw.",0,0,,
@JustaBlaszczyk @Dawid_Kucinski @forumwisla_pl lovekrakow to jest poczytny portal ?,0,0,,
@winatuska1 @BLewak @BankMillennium Zmienił politykę banku bez kominiarki,0,0,,
"@napalonywikary Mam nadzieje że pijesz tylko Lipton, jak prawdziwy polski patriota",0,0,,
"@waqpix @Tysol @KWyszkowski Tajna a zamknięta to odrobinę coś innego, nieprawdaż?",0,0,,
"@wkrawcz1 @dir_ekt @jbrudzinski Widziałem ajatollahów w Zakopcu, są wszędzie. W końcu nie tylko te polskie mordy",0,0,,
@MichalMichalak przynajmniej jeden mądry.Nie mogę już czytać tych płaczów wiślaków na tt i fb.Jak małe dzieci @MCelarek @forumwisla_pl,0,0,,
"Urban 120 tyś za jakieś serce jezuska , a za wieszanie na szubienicy  wizerunków europosłów nawet nie wszczęto postępowania",0,0,,
@pisorgpl @MorawieckiM Teraz będziesz się pajacu lansował?,0,0,,
Czekam na następny sezon Dynastii,0,0,,
"@R_A_Ziemkiewicz Starożytna figurka bożka zwanego Urus z Malau, ok. 2137 p.n.e",0,0,,
"@WojciechMucha @wybranowski @EzelchielN @JOlkiewicz @sjastrzebowski Kompleksy? Z moich obserwacji wynika, że raczej duma.",0,0,,
@tvn24 @jbrudzinski Niestety prawda jest taka ze TVN to Nazistowska stacja medialna !!!,1,2,plo,
RT @Szarancza1: @tvn24 @jbrudzinski Niestety prawda jest taka ze TVN to Nazistowska stacja medialna !!!,1,2,plo,
@akademiawisly Ile bramek Wydra strzelił ? :),0,0,,
No to się debil Duda popisał na sam początek. Przyszedł po zakończeniu hymnu.,1,2,,
"@TomaszSkory @JNizinkiewicz Mnie niepokoi że tak nachodzą Pana Żurka, autentycznie, to nie jest normalnec",0,0,,
"Ale skoro jakiś dzban wymyślił, że nie ma 'wypychania' piłki w bok, to się nie dziwię, że każda kiwka jest kwestionowana.",0,0,,
"Perez z Lopeteguim odegrali już przedstawienie, a zaraz jeszcze Griezmann zwieńczy swój letni cyrk.",0,0,,
"@MateuszMiga śmieszą mnie dziennikarze którzy się wychwalają \""ja pierwszy o tym napisałem !\"" Tym bardziej że to nie prawda @KotJakubkot",0,0,,
"W 2013 roku rząd Tuska ukrył aż 31 mld zł deficytu, a w 2014 - 28 mld zł! #OddajcieKasę ”https://t.co/lHEn8ek91H",0,0,,
"RT @DansKKa7: W 2013 roku rząd Tuska ukrył aż 31 mld zł deficytu, a w 2014 - 28 mld zł! #OddajcieKasę ”https://t.co/lHEn8ek91H",0,0,,
"@MHenszel @elgrabowski @MateuszMiga Krychowiak musiał asekurować Piszczka, gdy ten przegrał pojedynek z Niangiem.",0,0,,
"Jako malo o historii dzisiaj, w końcu ochloneli",0,0,,
"@AdrianBorkowsk1 @mikrorekin @Jagiellonia1920 Kto już wprowadził, jeśli można wiedzieć? :)",0,0,,
"@Kardon1986_2 @andrzejakub Myślę, że z ławki to też było widać.",0,0,,
"@niegrzeczny_zen Dobra, cicho sza, przemilczany to",0,0,,
@JustaBlaszczyk nie narzekam.Ciesze się z tego co jest.,0,0,,
"@eclipseofmysoul Ja jestem z 27!! Prawie bliźniaczki 😂 wiem, K A Ż D Y mi to nowi i jak wspominam ze studiuje to każdy ma oczy jak spodki😂",0,0,,
Dziś posłowie totalnej zbojkotowali Woronicza? To  wielka strata dla wszystkich nie móc usłyszeć posła Halickiego lub Kierwinskiego. ☹️☹️☹️,0,0,,
@k_berenda A jak rodzą rodzice? 😉,0,0,,
@s_czaplinski O czym ty bredzisz. Poczytaj sobie depesze agencyjne po dzisiejszym dniu.,0,0,,
"@Lukaszsleszynsk @MichalMichalak Nigdy. Te jego rurki były tak ciasne, że nie jest w stanie ich ściągnąć 😂",0,0,,
"@naima_online @macdac To nic nowego, że część Polaków od wieków żyje oderwana od rzeczywistości.",0,0,,
@panzer_w1959 Nie prościej byłoby kupić drugi ?😁😁😁,0,0,,
"@JanuszMo Tylko, jak pamiętać, które to były? 🤔😁",0,0,,
"@robert_konserwa @KnapikMS A skąd Pan wie, jak jeżdżę? 😀",0,0,,
@LucasPartowitz Wypad parchu z mojej rozmowy. Nie rozmawia z prymitywami o IQ na poziomie temperatury własnego ciała.,1,1,"atk, atk, atk","parchu, prymityw, wypad parchu, parchu, IQ na poziomie własnego ciała"
"@Piettraas @gazeta_wyborcza Na podstawie livescore'a też można krótką relację napisać, jak się umie posługiwać językiem polskim.",0,0,,
21 października wytępmy to peowskie robactwo z naszego domu. Że posłużę się retoryką narzuconą przez miłujacą pokój totalną oPOzycję.,0,0,gro,wytępimy to peowskie robactwo
@SlezaWroclaw nie było przypadku w tych porażkach Wisły ? Czyli mam rozumieć że sędzia w rewanżu w ostatniej sekundzie celowo nie zagwizdał?,0,0,,
@RafalJuszczyk28 To nie jest autoryzacja. To jest cenzura.,0,0,,
Ja chce już prawo jazdy nooooo,0,0,,
@arturo0955 @WislaKrakowSA No to popytaj innych uczestników czy dostali to co zamówili i ile miesięcy czekali na przesyłkę.,0,0,,
"Nic tak mnie nie wkurwiło, jak to że moje radio musialem przestać słuchać",0,0,,
@PiotrKoszecki @nopawel Bardziej przesiąknięty AntyWisłą niż Cracovią :P,0,0,,
@TDanisz po pierwsze zawsze tak było a po drugie to chyba normalne że przy klubie jest jego terminarz i jak na tacy masz z kim po kolei gra,0,0,,
@Grycmacher @MarcinhoSE7EN chyba kibice Realu są dumni że mają taką pizdeczke w składzie,0,0,,
"@piana_pl Nie ma chyba osoby, która by nie słyszała tego dowcipu przynajmniej dwa razy w życiu.",0,0,,
@tvn24 @jbrudzinski Wyłącz TVN i zniknie faszyzm w Polsce 😂😂😂💪💪💪,0,0,,
RT @bogdan_tomala: @tvn24 @jbrudzinski Wyłącz TVN i zniknie faszyzm w Polsce 😂😂😂💪💪💪,0,0,,
"@Najdrozsza @VisionExpress \""Zadzwońcie do rady ministrów, że zaraz tam jadę\"".",0,0,,
Oprócz tego ze obudzili mnie alarmem przeciwpożarowym 😂,0,0,,
"Rozmowy na poczcie:\n- U mnie, przez ten remont, to istny Agramedon.\n- Amragedon chyba.\n- A tak.",0,0,,
"@RafaSzlaga @FutsalEkstra 1.Rekord 2.Gatta http://t.co/TmuFXdfYKn Devils ,Spadek: GAF, Gwiazda , Król strzelców: Marciniak",0,0,,
@luvmystelena Ten koleś z tyłu xd,0,0,,
"@TDanisz spokojnie, na krytyke jeszcze przyjdzie czas :) @Bartolino78",0,0,,
"W czwartek wracamy ze Strefą Kibica i to z przytupem, bo gościem specjalnym będzie trener Ireneusz Mamrot. Już teraz zapraszamy 😊",0,0,,
"@andrzejakub Naaaaah, wtedy najbardziej Gucio o niego walczył, a jak dobrze wiemy, zazwyczaj to, co on zapowiada, kończy się na odwrót 😂",0,0,,
"@TygodnikWPROST Kuluarowe? W przejściu do szatni albo przy drzwiach do kibla. Szkoda, że nie przy pisuarze.",0,0,,
@bart_ozog Gdzie te cycki ? 😂,0,0,,
"@mzietara7 jutro walka💪 pokażcie \""ekspertom\"" co znaczy Wisła :)",0,0,,
@SebastianCzesak @WislaKrakowSA wstyd że się nie dogadali ? Litości,0,0,,
Ej bo upuekłabym jakieś ciasto śle nie wiem jakie 😂 macie jakieś przepisy?,0,0,,
"Kochaj mnie nieprzytomnie jak zapalniczka płomień jak sucha studnia wodę, kochaj mnie namiętnie tak jakby świat się skończyć miał",0,0,,
"RT @kiraornah: Kochaj mnie nieprzytomnie jak zapalniczka płomień jak sucha studnia wodę, kochaj mnie namiętnie tak jakby świat się skończyć…",0,0,,
"@tvp_info A on pomylony burmistrz,jeśli tak mówi",0,0,,
"RT @LeoLeosia: @tvp_info A on pomylony burmistrz,jeśli tak mówi",0,0,,
@TomekSzczygiel Może trochę dziś zapomniałem tej anegdoty i pewne kwestie się niezgadzaja ale wtedy tak to odebrałem jak dziś opisuje,0,0,,
